Node_ID,x_int,y_int
2571,132594,381096
2572,134862,380691
2573,132626,380742
2574,132679,379718
2575,133375,379791
2576,132325,379680
2577,133027,379754
2578,132831,376928
2579,132232,376885
2580,131721,376007
2581,132199,376530
2582,132051,375833
2583,131496,375373
2584,132318,376070
2585,131402,376175
2586,130847,375714
2587,130119,375557
2588,130528,375882
2589,119881,375955
2590,119472,375631
2591,118504,376140
2592,119153,375798
2593,118598,375338
2594,117949,375679
2595,117801,374983
2596,117682,375443
2597,118279,375505
2598,117768,374627
2599,117169,374584
2600,117675,371832
2601,116973,371758
2602,117406,370416
2603,116625,371722
2604,117321,371795
2605,117374,370770
2606,115138,370822
2607,113917,371377
2608,114928,371104
2609,113539,370714
2610,113504,371333
2611,110996,375373
2612,110347,375714
2613,109619,375557
2614,110028,375882
2615,110902,376175
2616,111551,375833
2617,111699,376530
2618,111818,376070
2619,111221,376007
2620,111732,376885
2621,112331,376928
2622,115583,380136
2623,115961,380799
2624,115996,380179
2625,114572,380409
2626,112875,379791
2627,114362,380691
2628,112527,379754
2629,111825,379680
2630,112126,380742
2631,112179,379718
2632,112094,381096
2633,107129,387547
2634,106970,388053
2635,107390,389797
2636,107346,388113
2637,106965,389817
2638,106020,389723
2639,105632,389353
2640,105702,388631
2641,105574,389757
2642,105853,389014
2643,105890,388274
2644,106023,387446
2645,106222,387995
2646,104977,387834
2647,105834,387758
2648,104721,389962
2649,104279,401050
2650,104023,403179
2651,103166,403255
2652,101610,401216
2653,102977,403567
2654,102035,401195
2655,102980,401290
2656,103368,401659
2657,103298,402381
2658,103426,401256
2659,103147,401998
2660,103110,402739
2661,102030,402959
2662,102778,403018
2663,101654,402900
2664,101871,403466
2665,96906,409916
2666,97175,411332
2667,96874,410270
2668,96821,411295
2669,96125,411222
2670,94638,410322
2671,96473,411258
2672,94428,410604
2673,93039,410214
2674,93004,410833
2675,96669,414084
2676,93417,410877
2677,97268,414127
2678,97182,414943
2679,97301,414483
2680,97449,415179
2681,98004,415640
2682,97779,415005
2683,98653,415298
2684,98098,414838
2685,98972,415131
2686,99381,415455
2687,103032,421124
2688,97945,424599
2689,87582,421124
2690,78881,415455
2691,78472,415131
2692,77504,415640
2693,78153,415298
2694,77598,414838
2695,76949,415179
2696,76801,414483
2697,76682,414943
2698,77279,415005
2699,76768,414127
2700,76169,414084
2701,72917,410877
2702,72539,410214
2703,72504,410833
2704,73928,410604
2705,75625,411222
2706,74138,410322
2707,75973,411258
2708,76675,411332
2709,76374,410270
2710,76321,411295
2711,76406,409916
2712,81371,403466
2713,81530,402959
2714,81110,401216
2715,81154,402900
2716,81535,401195
2717,82480,401290
2718,82868,401659
2719,82798,402381
2720,82926,401256
2721,82647,401998
2722,82610,402739
2723,82477,403567
2724,82278,403018
2725,83523,403179
2726,82666,403255
2727,83779,401050
2728,84221,389962
2729,84477,387834
2730,85334,387758
2731,86890,389797
2732,85523,387446
2733,86465,389817
2734,85520,389723
2735,85132,389353
2736,85202,388631
2737,85074,389757
2738,85353,389014
2739,85390,388274
2740,86470,388053
2741,85722,387995
2742,86846,388113
2743,86629,387547
2744,91594,381096
2745,92027,379754
2746,91626,380742
2747,91679,379718
2748,91831,376928
2749,91325,379680
2750,91232,376885
2751,91318,376070
2752,91199,376530
2753,91051,375833
2754,90496,375373
2755,90721,376007
2756,89847,375714
2757,89119,375557
2758,89528,375882
2759,90402,376175
2760,92375,379791
2761,93862,380691
2762,95083,380136
2763,94072,380409
2764,95461,380799
2765,95496,380179
2766,98004,376140
2767,98653,375798
2768,99381,375955
2769,98972,375631
2770,98098,375338
2771,97449,375679
2772,97301,374983
2773,97182,375443
2774,97779,375505
2775,97268,374627
2776,96669,374584
2777,93417,371377
2778,93039,370714
2779,93004,371333
2780,94428,371104
2781,96125,371722
2782,94638,370822
2783,96473,371758
2784,97175,371832
2785,96874,370770
2786,96821,371795
2787,96906,370416
2788,101871,363966
2789,102030,363459
2790,101610,361716
2791,101654,363400
2792,102035,361695
2793,102980,361790
2794,103368,362159
2795,103298,362881
2796,103426,361756
2797,103147,362498
2798,103110,363239
2799,102977,364067
2800,102778,363518
2801,104023,363679
2802,103166,363755
2803,104279,361550
2804,104721,350462
2805,104977,348334
2806,105834,348258
2807,107390,350297
2808,106023,347946
2809,106965,350317
2810,106020,350223
2811,105632,349853
2812,105702,349131
2813,105574,350257
2814,105853,349514
2815,105890,348774
2816,106970,348553
2817,106222,348495
2818,107346,348613
2819,107129,348047
2820,112094,341596
2821,111825,340180
2822,112126,341242
2823,112179,340218
2824,112875,340291
2825,114572,340909
2826,112527,340254
2827,114362,341191
2828,115961,341299
2829,115996,340679
2830,112331,337428
2831,115583,340636
2832,111732,337385
2833,111818,336570
2834,111699,337030
2835,111551,336333
2836,110996,335873
2837,111221,336507
2838,110347,336214
2839,110902,336675
2840,110028,336382
2841,109619,336057
2842,113504,331833
2843,113539,331214
2844,113917,331877
2845,114928,331604
2846,117406,330916
2847,115138,331322
2848,117374,331270
2849,117321,332295
2850,116625,332222
2851,117675,332332
2852,116973,332258
2853,117169,335084
2854,117768,335127
2855,118279,336005
2856,117801,335483
2857,117949,336179
2858,118504,336640
2859,117682,335943
2860,118598,335838
2861,119153,336298
2862,119881,336455
2863,119472,336131
2864,130119,336057
2865,130528,336382
2866,131496,335873
2867,130847,336214
2868,131402,336675
2869,132051,336333
2870,132199,337030
2871,132318,336570
2872,131721,336507
2873,132232,337385
2874,132831,337428
2875,132325,340180
2876,133027,340254
2877,132594,341596
2878,133375,340291
2879,132679,340218
2880,132626,341242
2881,134862,341191
2882,136083,340636
2883,135072,340909
2884,136461,341299
2885,136496,340679
2886,139004,336640
2887,139653,336298
2888,140381,336455
2889,139972,336131
2890,139098,335838
2891,138449,336179
2892,138301,335483
2893,138182,335943
2894,138779,336005
2895,138268,335127
2896,137669,335084
2897,134417,331877
2898,134039,331214
2899,134004,331833
2900,135428,331604
2901,137125,332222
2902,135638,331322
2903,137473,332258
2904,138175,332332
2905,137874,331270
2906,137821,332295
2907,137906,330916
2908,142871,324466
2909,143030,323959
2910,142610,322216
2911,142654,323900
2912,143035,322195
2913,143980,322290
2914,144368,322659
2915,144298,323381
2916,144426,322256
2917,144147,322998
2918,144110,323739
2919,143977,324567
2920,143778,324018
2921,145023,324179
2922,144166,324255
2923,145279,322050
2924,145721,310962
2925,145977,308834
2926,146834,308758
2927,148390,310797
2928,147023,308446
2929,147965,310817
2930,147020,310723
2931,146632,310353
2932,146702,309631
2933,146574,310757
2934,146853,310014
2935,146890,309274
2936,147970,309053
2937,147222,308995
2938,148346,309113
2939,148129,308547
2940,153094,302096
2941,152825,300680
2942,153126,301742
2943,153179,300718
2944,153875,300791
2945,155572,301409
2946,153527,300754
2947,155362,301691
2948,156961,301799
2949,156996,301179
2950,153331,297928
2951,156583,301136
2952,152732,297885
2953,152818,297070
2954,152699,297530
2955,152551,296833
2956,151996,296373
2957,152221,297007
2958,151347,296714
2959,151902,297175
2960,151028,296882
2961,150619,296557
2962,154504,292333
2963,154539,291714
2964,154917,292377
2965,155928,292104
2966,158406,291416
2967,156138,291822
2968,158374,291770
2969,158321,292795
2970,157625,292722
2971,158675,292832
2972,157973,292758
2973,158169,295584
2974,158768,295627
2975,159279,296505
2976,158801,295983
2977,158949,296679
2978,159504,297140
2979,158682,296443
2980,159598,296338
2981,160153,296798
2982,160881,296955
2983,160472,296631
2984,171119,296557
2985,171528,296882
2986,172496,296373
2987,171847,296714
2988,172402,297175
2989,173051,296833
2990,173199,297530
2991,173318,297070
2992,172721,297007
2993,173232,297885
2994,173831,297928
2995,173325,300680
2996,174027,300754
2997,173594,302096
2998,174375,300791
2999,173679,300718
3000,173626,301742
3001,175862,301691
3002,177083,301136
3003,176072,301409
3004,177461,301799
3005,177496,301179
3006,180004,297140
3007,180653,296798
3008,181381,296955
3009,180972,296631
3010,180098,296338
3011,179449,296679
3012,179301,295983
3013,179182,296443
3014,179779,296505
3015,179268,295627
3016,178669,295584
3017,175417,292377
3018,175039,291714
3019,175004,292333
3020,176428,292104
3021,178125,292722
3022,176638,291822
3023,178473,292758
3024,179175,292832
3025,178874,291770
3026,178821,292795
3027,178906,291416
3028,183871,284966
3029,184030,284459
3030,183610,282716
3031,183654,284400
3032,184035,282695
3033,184980,282790
3034,185368,283159
3035,185298,283881
3036,185426,282756
3037,185147,283498
3038,185110,284239
3039,184977,285067
3040,184778,284518
3041,186023,284679
3042,185166,284755
3043,186279,282550
3044,186721,271462
3045,186977,269334
3046,187834,269258
3047,189390,271297
3048,188023,268946
3049,188965,271317
3050,188020,271223
3051,187632,270853
3052,187702,270131
3053,187574,271257
3054,187853,270514
3055,187890,269774
3056,188970,269553
3057,188222,269495
3058,189346,269613
3059,189129,269047
3060,194094,262596
3061,193825,261180
3062,194126,262242
3063,194179,261218
3064,194875,261291
3065,196572,261909
3066,194527,261254
3067,196362,262191
3068,197961,262299
3069,197996,261679
3070,194331,258428
3071,197583,261636
3072,193732,258385
3073,193818,257570
3074,193699,258030
3075,193551,257333
3076,192996,256873
3077,193221,257507
3078,192347,257214
3079,192902,257675
3080,192028,257382
3081,191619,257057
3082,195504,252833
3083,195539,252214
3084,195917,252877
3085,196928,252604
3086,199406,251916
3087,197138,252322
3088,199374,252270
3089,199321,253295
3090,198625,253222
3091,199675,253332
3092,198973,253258
3093,199169,256084
3094,199768,256127
3095,200279,257005
3096,199801,256483
3097,199949,257179
3098,200504,257640
3099,199682,256943
3100,200598,256838
3101,201153,257298
3102,201881,257455
3103,201472,257131
3104,212119,257057
3105,212528,257382
3106,213496,256873
3107,212847,257214
3108,213402,257675
3109,214051,257333
3110,214199,258030
3111,214318,257570
3112,213721,257507
3113,214232,258385
3114,214831,258428
3115,214325,261180
3116,215027,261254
3117,214594,262596
3118,215375,261291
3119,214679,261218
3120,214626,262242
3121,216862,262191
3122,218083,261636
3123,217072,261909
3124,218461,262299
3125,218496,261679
3126,221004,257640
3127,221653,257298
3128,222381,257455
3129,221972,257131
3130,221098,256838
3131,220449,257179
3132,220301,256483
3133,220182,256943
3134,220779,257005
3135,220268,256127
3136,219669,256084
3137,216417,252877
3138,216039,252214
3139,216004,252833
3140,217428,252604
3141,219125,253222
3142,217638,252322
3143,219473,253258
3144,220175,253332
3145,219874,252270
3146,219821,253295
3147,219906,251916
3148,224871,245466
3149,225030,244959
3150,224610,243216
3151,224654,244900
3152,225035,243195
3153,225980,243290
3154,226368,243659
3155,226298,244381
3156,226426,243256
3157,226147,243998
3158,226110,244739
3159,225977,245567
3160,225778,245018
3161,227023,245179
3162,226166,245255
3163,227279,243050
3164,227721,231962
3165,227977,229834
3166,228834,229758
3167,230390,231797
3168,229023,229446
3169,229965,231817
3170,229020,231723
3171,228632,231353
3172,228702,230631
3173,228574,231757
3174,228853,231014
3175,228890,230274
3176,229970,230053
3177,229222,229995
3178,230346,230113
3179,230129,229547
3180,235094,223096
3181,237362,222691
3182,235126,222742
3183,238961,222799
3184,238996,222179
3185,237572,222409
3186,238583,222136
3187,235875,221791
3188,235179,221718
3189,235331,218928
3190,234825,221680
3191,235527,221754
3192,234732,218885
3193,234818,218070
3194,234699,218530
3195,234551,217833
3196,233902,218175
3197,233028,217882
3198,234221,218007
3199,232619,217557
3200,233347,217714
3201,233996,217373
3202,241504,200640
3203,242153,200298
3204,242881,200455
3205,242472,200131
3206,241598,199838
3207,240949,200179
3208,240801,199483
3209,240682,199943
3210,241279,200005
3211,240768,199127
3212,240169,199084
3213,240321,196295
3214,239625,196222
3215,240675,196332
3216,239973,196258
3217,240374,195270
3218,245371,188466
3219,240406,194916
3220,246477,188567
3221,247523,188179
3222,246666,188255
3223,247779,186050
3224,246868,186659
3225,246480,186290
3226,245535,186195
3227,246926,186256
3228,245110,186216
3229,246647,186998
3230,246610,187739
3231,245530,187959
3232,246278,188018
3233,246798,187381
3234,245154,187900
3235,238138,195322
3236,236539,195214
3237,237928,195604
3238,236504,195833
3239,232548,206386
3240,236917,195877
3241,232548,206786
3242,232548,207586
3243,232548,208386
3244,232548,207186
3245,232548,207986
3246,232548,208786
3247,232548,209586
3248,232148,209986
3249,232548,209186
3250,232548,209986
3251,232148,209586
3252,232148,208786
3253,232148,207986
3254,232148,209186
3255,232148,208386
3256,232148,207586
3257,232148,206786
3258,231748,206386
3259,232148,207186
3260,232148,206386
3261,231748,206786
3262,231748,207586
3263,231748,208386
3264,231748,207186
3265,231748,207986
3266,231748,208786
3267,231748,209586
3268,231348,209986
3269,231748,209186
3270,231748,209986
3271,231348,209586
3272,231348,208786
3273,231348,207986
3274,231348,209186
3275,231348,208386
3276,231348,207586
3277,231348,206786
3278,230948,206386
3279,231348,207186
3280,231348,206386
3281,230948,206786
3282,230948,207586
3283,230948,208386
3284,230948,207186
3285,230948,207986
3286,230948,208786
3287,230948,209586
3288,230548,209986
3289,230948,209186
3290,230948,209986
3291,230548,209586
3292,230548,208786
3293,230548,207986
3294,230548,209186
3295,230548,208386
3296,230548,207586
3297,230548,206786
3298,230148,206386
3299,230548,207186
3300,230548,206386
3301,230148,206786
3302,230148,207586
3303,230148,208386
3304,230148,207186
3305,230148,207986
3306,230148,208786
3307,230148,209586
3308,229748,209986
3309,230148,209186
3310,230148,209986
3311,229748,209586
3312,229748,208786
3313,229748,207986
3314,229748,209186
3315,229748,208386
3316,229748,207586
3317,229748,206786
3318,229348,206386
3319,229748,207186
3320,229748,206386
3321,229348,206786
3322,229348,207586
3323,229348,208386
3324,229348,207186
3325,229348,207986
3326,229348,208786
3327,229348,209586
3328,228948,209986
3329,229348,209186
3330,229348,209986
3331,228948,209586
3332,228948,208786
3333,228948,207986
3334,228948,209186
3335,228948,208386
3336,228948,207586
3337,228948,206786
3338,228548,206386
3339,228948,207186
3340,228948,206386
3341,228548,206786
3342,228548,207586
3343,228548,208386
3344,228548,207186
3345,228548,207986
3346,228548,208786
3347,228548,209586
3348,228148,209986
3349,228548,209186
3350,228548,209986
3351,228148,209586
3352,228148,208786
3353,228148,207986
3354,228148,209186
3355,228148,208386
3356,228148,207586
3357,228148,206786
3358,227748,206386
3359,228148,207186
3360,228148,206386
3361,227748,206786
3362,227748,207586
3363,227748,208386
3364,227748,207186
3365,227748,207986
3366,227748,208786
3367,227748,209586
3368,227348,209986
3369,227748,209186
3370,227748,209986
3371,227348,209586
3372,227348,208786
3373,227348,207986
3374,227348,209186
3375,227348,208386
3376,227348,207586
3377,227348,206786
3378,226948,206386
3379,227348,207186
3380,227348,206386
3381,226948,206786
3382,226948,207586
3383,226948,208386
3384,226948,207186
3385,226948,207986
3386,226948,208786
3387,226948,209586
3388,226548,209986
3389,226948,209186
3390,226948,209986
3391,226548,209586
3392,226548,208786
3393,226548,207986
3394,226548,209186
3395,226548,208386
3396,226548,207586
3397,226548,206786
3398,226148,206386
3399,226548,207186
3400,226548,206386
3401,226148,206786
3402,226148,207586
3403,226148,208386
3404,226148,207186
3405,226148,207986
3406,226148,208786
3407,226148,209586
3408,225748,209986
3409,226148,209186
3410,226148,209986
3411,225748,209586
3412,225748,208786
3413,225748,207986
3414,225748,209186
3415,225748,208386
3416,225748,207586
3417,225748,206786
3418,222381,200455
3419,225748,206386
3420,225748,207186
3421,221972,200131
3422,221098,199838
3423,221653,200298
3424,220779,200005
3425,221004,200640
3426,220449,200179
3427,220301,199483
3428,220182,199943
3429,220268,199127
3430,219669,199084
3431,213707,200780
3432,212964,200783
3433,216004,195833
3434,216039,195214
3435,216417,195877
3436,217428,195604
3437,219473,196258
3438,217638,195322
3439,219125,196222
3440,220175,196332
3441,219874,195270
3442,219821,196295
3443,219906,194916
3444,224871,188466
3445,225030,187959
3446,224610,186216
3447,224654,187900
3448,225035,186195
3449,225980,186290
3450,226368,186659
3451,226298,187381
3452,226426,186256
3453,226147,186998
3454,226110,187739
3455,225977,188567
3456,225778,188018
3457,227023,188179
3458,226166,188255
3459,227279,186050
3460,227721,174962
3461,227977,172834
3462,228834,172758
3463,228890,173274
3464,229023,172446
3465,229222,172995
3466,228702,173631
3467,228632,174353
3468,229020,174723
3469,228853,174014
3470,228574,174757
3471,229965,174817
3472,230346,173113
3473,230390,174797
3474,229970,173053
3475,230129,172547
3476,227721,95962
3477,228574,95757
3478,229965,95817
3479,229020,95723
3480,230390,95797
3481,230346,94113
3482,230129,93547
3483,229970,94053
3484,228632,95353
3485,228702,94631
3486,229222,93995
3487,228853,95014
3488,228890,94274
3489,229023,93446
3490,227977,93834
3491,228834,93758
3492,168890,56297
3493,167722,54495
3494,168465,56317
3495,167390,54774
3496,166477,54334
3497,167202,55131
3498,167334,54258
3499,168629,54047
3500,167523,53946
3501,168470,54553
3502,167520,56223
3503,168846,54613
3504,167353,55514
3505,167074,56257
3506,166221,56462
3507,167132,55853
3508,165779,67550
3509,165523,69679
3510,164666,69755
3511,164610,69239
3512,164477,70067
3513,164278,69518
3514,164798,68881
3515,164868,68159
3516,164480,67790
3517,164647,68498
3518,164926,67756
3519,163535,67695
3520,163154,69400
3521,163110,67716
3522,163530,69459
3523,163371,69966
3524,166477,93834
3525,167334,93758
3526,168629,93547
3527,167523,93446
3528,168470,94053
3529,167722,93995
3530,168846,94113
3531,167390,94274
3532,167353,95014
3533,167074,95757
3534,167202,94631
3535,167132,95353
3536,167520,95723
3537,168890,95797
3538,166221,95962
3539,168465,95817
3540,165779,107050
3541,165523,109179
3542,164666,109255
3543,164610,108739
3544,164477,109567
3545,164278,109018
3546,164798,108381
3547,164868,107659
3548,164480,107290
3549,164647,107998
3550,164926,107256
3551,163535,107195
3552,163154,108900
3553,163110,107216
3554,163530,108959
3555,163371,109466
3556,166477,133334
3557,167334,133258
3558,168629,133047
3559,167523,132946
3560,168470,133553
3561,167722,133495
3562,168846,133613
3563,167390,133774
3564,167353,134514
3565,167074,135257
3566,167202,134131
3567,167132,134853
3568,167520,135223
3569,168890,135297
3570,166221,135462
3571,168465,135317
3572,165779,146550
3573,165523,148679
3574,164666,148755
3575,163371,148966
3576,164477,149067
3577,163154,148400
3578,164278,148518
3579,163530,148459
3580,164610,148239
3581,164647,147498
3582,164926,146756
3583,164798,147881
3584,164868,147159
3585,164480,146790
3586,163535,146695
3587,4890,135297
3588,163110,146716
3589,4465,135317
3590,4846,133613
3591,3722,133495
3592,4470,133553
3593,3390,133774
3594,3353,134514
3595,3520,135223
3596,3132,134853
3597,3202,134131
3598,3074,135257
3599,2221,135462
3600,2477,133334
3601,3334,133258
3602,4629,133047
3603,3523,132946
3604,9594,126596
3605,10027,125254
3606,9626,126242
3607,9679,125218
3608,9831,122428
3609,9325,125180
3610,9199,122030
3611,9318,121570
3612,8496,120873
3613,9051,121333
3614,7528,121382
3615,7119,121057
3616,7847,121214
3617,8402,121675
3618,9232,122385
3619,8721,121507
3620,10375,125291
3621,11862,126191
3622,13083,125636
3623,12072,125909
3624,13461,126299
3625,13496,125679
3626,16004,121640
3627,16653,121298
3628,17381,121455
3629,16972,121131
3630,16098,120838
3631,15449,121179
3632,15301,120483
3633,15182,120943
3634,15779,121005
3635,15268,120127
3636,14669,120084
3637,11417,116877
3638,11039,116214
3639,11004,116833
3640,12428,116604
3641,14125,117222
3642,12638,116322
3643,14473,117258
3644,15175,117332
3645,14874,116270
3646,14821,117295
3647,14906,115916
3648,19871,109466
3649,20030,108959
3650,19610,107216
3651,19654,108900
3652,20035,107195
3653,20980,107290
3654,21368,107659
3655,21298,108381
3656,21426,107256
3657,21147,107998
3658,21110,108739
3659,20977,109567
3660,20778,109018
3661,22023,109179
3662,21166,109255
3663,22279,107050
3664,40371,69966
3665,40530,69459
3666,40110,67716
3667,40154,69400
3668,40535,67695
3669,41480,67790
3670,41868,68159
3671,41798,68881
3672,41926,67756
3673,41647,68498
3674,41610,69239
3675,41666,69755
3676,42523,69679
3677,41477,70067
3678,41278,69518
3679,42779,67550
3680,43221,56462
3681,44074,56257
3682,44202,55131
3683,44520,56223
3684,44132,55853
3685,43477,54334
3686,44353,55514
3687,44390,54774
3688,44334,54258
3689,45629,54047
3690,44523,53946
3691,44722,54495
3692,45470,54553
3693,45890,56297
3694,45846,54613
3695,45465,56317
3696,43477,93834
3697,44334,93758
3698,45629,93547
3699,44523,93446
3700,45470,94053
3701,44722,93995
3702,45846,94113
3703,44390,94274
3704,44353,95014
3705,44074,95757
3706,44202,94631
3707,44132,95353
3708,44520,95723
3709,45890,95797
3710,43221,95962
3711,45465,95817
3712,42779,107050
3713,42523,109179
3714,41666,109255
3715,41610,108739
3716,41477,109567
3717,41278,109018
3718,41798,108381
3719,41868,107659
3720,41480,107290
3721,41647,107998
3722,41926,107256
3723,40535,107195
3724,40154,108900
3725,40110,107216
3726,40530,108959
3727,40371,109466
3728,43477,133334
3729,44334,133258
3730,45629,133047
3731,44523,132946
3732,45470,133553
3733,44722,133495
3734,45846,133613
3735,44390,133774
3736,44353,134514
3737,44074,135257
3738,44202,134131
3739,44132,134853
3740,44520,135223
3741,45890,135297
3742,43221,135462
3743,45465,135317
3744,42779,146550
3745,42523,148679
3746,41666,148755
3747,41610,148239
3748,41477,149067
3749,41278,148518
3750,41798,147881
3751,41868,147159
3752,41480,146790
3753,41647,147498
3754,41926,146756
3755,40535,146695
3756,40154,148400
3757,40110,146716
3758,40530,148459
3759,40371,148966
3760,43477,172834
3761,44334,172758
3762,45629,172547
3763,44523,172446
3764,45470,173053
3765,44722,172995
3766,45846,173113
3767,44390,173274
3768,44353,174014
3769,44074,174757
3770,44202,173631
3771,44132,174353
3772,43221,174962
3773,44520,174723
3774,45465,174817
3775,42779,186050
3776,45890,174797
3777,42523,188179
3778,41666,188255
3779,40110,186216
3780,41477,188567
3781,40535,186195
3782,41480,186290
3783,41868,186659
3784,41798,187381
3785,41926,186256
3786,41647,186998
3787,41610,187739
3788,40530,187959
3789,41278,188018
3790,40154,187900
3791,40371,188466
3792,35406,194916
3793,34973,196258
3794,35374,195270
3795,35321,196295
3796,35169,199084
3797,35675,196332
3798,36504,200640
3799,36490,206771
3800,37881,200455
3801,37472,200131
3802,36598,199838
3803,37153,200298
3804,36279,200005
3805,35682,199943
3806,35801,199483
3807,35949,200179
3808,35768,199127
3809,34625,196222
3810,33138,195322
3811,31917,195877
3812,32928,195604
3813,31504,195833
3814,31539,195214
3815,22023,188179
3816,22279,186050
3817,21368,186659
3818,20980,186290
3819,20035,186195
3820,21426,186256
3821,19610,186216
3822,21147,186998
3823,21110,187739
3824,20977,188567
3825,20778,188018
3826,21298,187381
3827,21166,188255
3828,20030,187959
3829,19871,188466
3830,19654,187900
3831,14906,194916
3832,12638,195322
3833,14874,195270
3834,11039,195214
3835,11004,195833
3836,12428,195604
3837,11417,195877
3838,14125,196222
3839,14821,196295
3840,14669,199084
3841,15175,196332
3842,14473,196258
3843,15268,199127
3844,15182,199943
3845,15301,199483
3846,15449,200179
3847,16098,199838
3848,16972,200131
3849,15779,200005
3850,17381,200455
3851,16653,200298
3852,16004,200640
3853,8496,217373
3854,7847,217714
3855,7119,217557
3856,7528,217882
3857,8402,218175
3858,9051,217833
3859,9199,218530
3860,9318,218070
3861,8721,218007
3862,9232,218885
3863,9831,218928
3864,13083,222136
3865,13461,222799
3866,13496,222179
3867,12072,222409
3868,10375,221791
3869,11862,222691
3870,10027,221754
3871,9325,221680
3872,9626,222742
3873,9679,221718
3874,9594,223096
3875,4629,229547
3876,4470,230053
3877,4890,231797
3878,4846,230113
3879,4465,231817
3880,3520,231723
3881,3132,231353
3882,3202,230631
3883,3074,231757
3884,3353,231014
3885,2477,229834
3886,3523,229446
3887,3722,229995
3888,2221,231962
3889,3390,230274
3890,3334,229758
3891,7119,257057
3892,7528,257382
3893,8402,257675
3894,7847,257214
3895,8721,257507
3896,8496,256873
3897,9051,257333
3898,9199,258030
3899,9318,257570
3900,9232,258385
3901,9831,258428
3902,10375,261291
3903,9325,261180
3904,10027,261254
3905,9626,262242
3906,9679,261218
3907,9594,262596
3908,3523,268946
3909,2477,269334
3910,3334,269258
3911,3390,269774
3912,3353,270514
3913,3722,269495
3914,3202,270131
3915,3132,270853
3916,2221,271462
3917,3074,271257
3918,4890,271297
3919,3520,271223
3920,4465,271317
3921,4846,269613
3922,4629,269047
3923,4470,269553
3924,11862,262191
3925,13083,261636
3926,12072,261909
3927,13461,262299
3928,13496,261679
3929,16004,257640
3930,16653,257298
3931,17381,257455
3932,16972,257131
3933,16098,256838
3934,15449,257179
3935,15301,256483
3936,15182,256943
3937,15779,257005
3938,15268,256127
3939,14669,256084
3940,11417,252877
3941,11039,252214
3942,11004,252833
3943,12428,252604
3944,14125,253222
3945,12638,252322
3946,14473,253258
3947,15175,253332
3948,14874,252270
3949,14821,253295
3950,14906,251916
3951,19871,245466
3952,20030,244959
3953,19610,243216
3954,19654,244900
3955,20035,243195
3956,20980,243290
3957,21368,243659
3958,21298,244381
3959,21426,243256
3960,21147,243998
3961,21110,244739
3962,20977,245567
3963,20778,245018
3964,22023,245179
3965,21166,245255
3966,22279,243050
3967,22721,231962
3968,22977,229834
3969,23834,229758
3970,25390,231797
3971,24023,229446
3972,24965,231817
3973,24020,231723
3974,23632,231353
3975,23702,230631
3976,23574,231757
3977,23853,231014
3978,23890,230274
3979,24970,230053
3980,24222,229995
3981,25346,230113
3982,25129,229547
3983,30094,223096
3984,29825,221680
3985,30126,222742
3986,30179,221718
3987,30331,218928
3988,30527,221754
3989,29732,218885
3990,29818,218070
3991,29699,218530
3992,29551,217833
3993,28902,218175
3994,28996,217373
3995,29221,218007
3996,28347,217714
3997,27619,217557
3998,28028,217882
3999,30875,221791
4000,32362,222691
4001,33583,222136
4002,32572,222409
4003,33996,222179
4004,33961,222799
4005,43477,229834
4006,44132,231353
4007,44202,230631
4008,44722,229995
4009,44353,231014
4010,44390,230274
4011,44334,229758
4012,45629,229547
4013,44523,229446
4014,45470,230053
4015,45890,231797
4016,45846,230113
4017,45465,231817
4018,44520,231723
4019,43221,231962
4020,44074,231757
4021,42779,243050
4022,42523,245179
4023,41666,245255
4024,41610,244739
4025,41477,245567
4026,41278,245018
4027,41798,244381
4028,41868,243659
4029,41480,243290
4030,41647,243998
4031,41926,243256
4032,40535,243195
4033,40154,244900
4034,40110,243216
4035,40530,244959
4036,40371,245466
4037,43477,269334
4038,44334,269258
4039,45629,269047
4040,44523,268946
4041,45470,269553
4042,44722,269495
4043,45846,269613
4044,44390,269774
4045,44353,270514
4046,44074,271257
4047,44202,270131
4048,44132,270853
4049,44520,271223
4050,45890,271297
4051,43221,271462
4052,45465,271317
4053,42779,282550
4054,42523,284679
4055,41666,284755
4056,41610,284239
4057,41477,285067
4058,41278,284518
4059,41798,283881
4060,41868,283159
4061,41480,282790
4062,41647,283498
4063,41926,282756
4064,40535,282695
4065,40154,284400
4066,40110,282716
4067,40530,284459
4068,40371,284966
4069,43477,308834
4070,44334,308758
4071,45629,308547
4072,44523,308446
4073,45470,309053
4074,44722,308995
4075,45846,309113
4076,44390,309274
4077,44353,310014
4078,44074,310757
4079,44202,309631
4080,44132,310353
4081,44520,310723
4082,45890,310797
4083,43221,310962
4084,45465,310817
4085,42779,322050
4086,42523,324179
4087,41666,324255
4088,41610,323739
4089,41477,324567
4090,41278,324018
4091,41798,323381
4092,41868,322659
4093,41480,322290
4094,41647,322998
4095,41926,322256
4096,40535,322195
4097,40154,323900
4098,40110,322216
4099,40530,323959
4100,40371,324466
4101,43477,348334
4102,44334,348258
4103,45629,348047
4104,44523,347946
4105,45470,348553
4106,44722,348495
4107,45846,348613
4108,44390,348774
4109,44353,349514
4110,44074,350257
4111,44202,349131
4112,44132,349853
4113,44520,350223
4114,45890,350297
4115,43221,350462
4116,45465,350317
4117,42779,361550
4118,42523,363679
4119,41666,363755
4120,41610,363239
4121,41477,364067
4122,41278,363518
4123,41798,362881
4124,41868,362159
